User ID,Email Address,Date of Birth,Gender,Location,Membership Start Date,Membership End Date,Subscription Plan,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Engagement Metrics,Feedback/Ratings,Customer Support Interactions
2062,hensonjerry@example.com,1953-04-23,Female,East Rachel,2024-03-22,2025-03-22,Annual,Mastercard,Auto-renew,Frequent,Books,Horror,Low,4.3,2
2063,brettjohnson@example.org,1966-05-17,Female,Randalltown,2024-01-11,2025-01-10,Annual,Visa,Auto-renew,Regular,Electronics,Action,Medium,3.0,4
2064,amoreno@example.org,1949-12-05,Male,New Robertstad,2024-03-03,2025-03-03,Monthly,Visa,Manual,Frequent,Books,Drama,Medium,3.5,6
2065,sharprebecca@example.net,1981-11-20,Female,Jamesberg,2024-01-03,2025-01-02,Monthly,Visa,Auto-renew,Occasional,Electronics,Drama,Medium,4.4,0
2066,cynthiamitchell@example.net,1935-04-21,Male,New Rick,2024-01-08,2025-01-07,Annual,Amex,Manual,Frequent,Books,Sci-Fi,Low,3.1,10
2067,prowland@example.com,1982-07-23,Male,Aprilshire,2024-02-15,2025-02-14,Monthly,Mastercard,Manual,Occasional,Books,Documentary,Medium,3.9,10
2068,amy58@example.org,1936-07-21,Male,Watsonchester,2024-01-23,2025-01-22,Annual,Visa,Auto-renew,Occasional,Books,Drama,High,3.6,2
2069,ernest94@example.net,1955-02-03,Male,Watsonborough,2024-03-18,2025-03-18,Annual,Visa,Manual,Regular,Books,Drama,High,4.8,7
2070,powens@example.net,1989-07-22,Female,New Crystal,2024-03-24,2025-03-24,Annual,Mastercard,Manual,Frequent,Electronics,Documentary,High,4.1,10
2071,crystalibarra@example.org,1946-12-29,Male,Sheilaview,2024-01-08,2025-01-07,Annual,Amex,Auto-renew,Occasional,Clothing,Action,Medium,4.5,1
2072,stevensjenny@example.net,1935-08-21,Male,Lake Tiffany,2024-03-24,2025-03-24,Annual,Visa,Manual,Regular,Books,Action,High,3.7,8
2073,meganmason@example.org,1945-09-21,Female,North Sarah,2024-01-30,2025-01-29,Annual,Mastercard,Auto-renew,Regular,Books,Action,Medium,3.9,2
2074,gloriabrennan@example.org,1995-05-26,Male,Lake Elizabeth,2024-02-13,2025-02-12,Monthly,Mastercard,Manual,Regular,Clothing,Horror,High,4.5,9
2075,gjones@example.com,1938-03-12,Male,North George,2024-02-08,2025-02-07,Monthly,Visa,Auto-renew,Regular,Electronics,Sci-Fi,Medium,5.0,0
2076,james53@example.net,1957-07-09,Male,Jenkinsside,2024-01-07,2025-01-06,Annual,Visa,Auto-renew,Occasional,Clothing,Horror,Low,4.2,4
2077,candicebeasley@example.org,1945-05-08,Male,North Amberbury,2024-02-28,2025-02-27,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Action,High,3.3,10
2078,aschmidt@example.com,1986-07-21,Female,Campbellmouth,2024-03-21,2025-03-21,Annual,Amex,Auto-renew,Frequent,Books,Drama,High,4.8,10
2079,zachary39@example.org,1999-05-27,Male,North Anna,2024-01-04,2025-01-03,Annual,Visa,Manual,Regular,Clothing,Comedy,Low,3.6,9
2080,kristen45@example.net,1949-09-11,Male,Alejandroview,2024-02-23,2025-02-22,Annual,Visa,Manual,Regular,Clothing,Horror,High,4.6,9
2081,katrinasaunders@example.net,1999-07-13,Male,Lake Michelleshire,2024-03-25,2025-03-25,Monthly,Visa,Auto-renew,Frequent,Books,Drama,Medium,4.3,4
2082,allenkimberly@example.net,1946-11-21,Female,East Brianna,2024-04-07,2025-04-07,Annual,Amex,Manual,Regular,Books,Action,Medium,4.1,10
2083,christophermiller@example.com,1998-03-05,Male,Hendersonborough,2024-03-02,2025-03-02,Annual,Amex,Auto-renew,Regular,Clothing,Romance,Medium,5.0,0
2084,laura70@example.com,1976-03-05,Male,West David,2024-01-03,2025-01-02,Annual,Visa,Auto-renew,Occasional,Electronics,Horror,High,4.6,6
2085,lisa27@example.net,1990-10-29,Female,Valencialand,2024-02-28,2025-02-27,Monthly,Visa,Auto-renew,Frequent,Books,Romance,Medium,4.6,9
2086,raymond70@example.com,1961-09-08,Male,Lake Angelaside,2024-02-17,2025-02-16,Annual,Visa,Auto-renew,Occasional,Clothing,Drama,High,3.7,1
2087,sharonprice@example.net,1973-07-31,Male,Fischermouth,2024-03-10,2025-03-10,Annual,Visa,Auto-renew,Frequent,Electronics,Drama,High,4.4,1
2088,jessica85@example.org,1985-12-13,Female,East Dianamouth,2024-01-01,2024-12-31,Annual,Amex,Manual,Occasional,Electronics,Sci-Fi,High,4.2,1
2089,codymalone@example.net,1945-08-31,Female,Gomezport,2024-04-11,2025-04-11,Monthly,Visa,Auto-renew,Occasional,Books,Comedy,High,4.7,8
2090,allenjones@example.com,1953-08-09,Female,South Sandraport,2024-03-07,2025-03-07,Annual,Mastercard,Manual,Occasional,Books,Documentary,Low,3.4,3
2091,josephfernandez@example.com,1992-12-21,Male,Jonathanville,2024-02-21,2025-02-20,Monthly,Visa,Auto-renew,Occasional,Electronics,Romance,Low,4.7,9
2092,mmullins@example.com,1941-12-21,Male,Tracyburgh,2024-03-12,2025-03-12,Annual,Mastercard,Auto-renew,Frequent,Books,Horror,Low,3.9,9
2093,beckymorrow@example.com,1998-04-21,Female,Wilcoxchester,2024-03-07,2025-03-07,Monthly,Amex,Manual,Frequent,Clothing,Romance,Low,3.2,4
2094,simmonsalyssa@example.net,1995-12-17,Male,Lake Saraton,2024-01-12,2025-01-11,Monthly,Amex,Manual,Frequent,Books,Romance,Low,4.9,0
2095,freemanlori@example.org,1947-10-29,Female,New Brittanyberg,2024-02-21,2025-02-20,Annual,Amex,Manual,Frequent,Clothing,Drama,Low,3.0,6
2096,joseconner@example.com,2002-09-15,Female,Rubiofort,2024-02-27,2025-02-26,Monthly,Mastercard,Manual,Regular,Books,Comedy,High,4.5,9
2097,egarcia@example.org,1950-01-28,Female,Valenzuelabury,2024-02-10,2025-02-09,Monthly,Mastercard,Manual,Regular,Electronics,Romance,Medium,5.0,7
2098,arthur57@example.net,1996-11-25,Female,North Ericport,2024-01-11,2025-01-10,Monthly,Amex,Manual,Occasional,Clothing,Drama,Medium,3.6,8
2099,isabella74@example.com,1999-01-02,Female,Monicastad,2024-03-05,2025-03-05,Annual,Mastercard,Manual,Regular,Books,Action,Low,4.4,6
2100,ericaduran@example.org,1970-08-02,Female,Allisontown,2024-02-05,2025-02-04,Monthly,Amex,Manual,Occasional,Electronics,Drama,Medium,4.7,4
2101,andrewstim@example.net,1960-08-08,Male,Kyleport,2024-04-06,2025-04-06,Annual,Amex,Auto-renew,Frequent,Clothing,Horror,High,3.3,9
2102,callen@example.com,2004-08-20,Female,Sylviaport,2024-03-19,2025-03-19,Annual,Visa,Manual,Frequent,Electronics,Comedy,Medium,4.3,0
2103,charlessheppard@example.net,1939-01-17,Female,West Shelbyfurt,2024-04-05,2025-04-05,Annual,Visa,Auto-renew,Regular,Books,Documentary,Low,4.8,8
2104,allenryan@example.com,1997-07-18,Female,Christinemouth,2024-01-26,2025-01-25,Monthly,Amex,Manual,Frequent,Clothing,Horror,High,4.1,2
2105,cindyrogers@example.net,1977-07-01,Female,Port Robertmouth,2024-01-18,2025-01-17,Annual,Visa,Manual,Regular,Clothing,Romance,Medium,4.8,9
2106,hernandeztravis@example.com,1981-10-08,Female,Lake Debraberg,2024-03-23,2025-03-23,Annual,Mastercard,Auto-renew,Regular,Clothing,Action,Medium,3.5,0
2107,brittanyrojas@example.net,1980-03-10,Male,Haroldbury,2024-01-18,2025-01-17,Annual,Visa,Manual,Regular,Clothing,Romance,High,3.5,0
2108,xshaffer@example.com,1975-03-10,Female,Tiffanymouth,2024-01-14,2025-01-13,Monthly,Amex,Auto-renew,Occasional,Electronics,Comedy,Low,3.7,5
2109,qramsey@example.net,1973-11-03,Male,Mcclainchester,2024-03-12,2025-03-12,Annual,Amex,Auto-renew,Frequent,Electronics,Comedy,Medium,3.1,2
2110,heatherphillips@example.net,1964-11-21,Female,Lake Erinshire,2024-03-19,2025-03-19,Monthly,Mastercard,Manual,Frequent,Books,Comedy,High,3.8,4
2111,abigailwilson@example.org,1966-07-19,Female,East Anne,2024-01-22,2025-01-21,Monthly,Amex,Manual,Frequent,Books,Drama,Medium,3.4,3
2112,lberg@example.com,1985-11-21,Female,West Erin,2024-02-01,2025-01-31,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Drama,Low,3.1,10
2113,heathershields@example.org,1950-09-09,Female,Fletcherberg,2024-03-02,2025-03-02,Annual,Amex,Manual,Occasional,Books,Drama,Low,4.2,8
2114,melodystanley@example.net,1933-05-07,Female,South Sue,2024-01-21,2025-01-20,Monthly,Amex,Manual,Occasional,Clothing,Sci-Fi,Medium,4.5,5
2115,holly50@example.net,1955-01-20,Female,Sharonton,2024-02-10,2025-02-09,Monthly,Mastercard,Manual,Regular,Electronics,Drama,High,4.8,0
2116,jerry34@example.net,1999-12-13,Male,Port Morganhaven,2024-03-19,2025-03-19,Monthly,Amex,Manual,Frequent,Books,Horror,High,4.0,10
2117,michelefoster@example.com,1937-11-03,Female,Susanfurt,2024-02-15,2025-02-14,Monthly,Amex,Manual,Frequent,Books,Comedy,Medium,3.8,4
2118,brent52@example.org,1982-12-07,Male,Port Felicia,2024-03-09,2025-03-09,Annual,Visa,Auto-renew,Regular,Books,Sci-Fi,High,4.6,5
2119,michael05@example.org,1946-11-28,Male,West Garrettfort,2024-01-28,2025-01-27,Annual,Mastercard,Manual,Regular,Books,Romance,Medium,4.6,1
2120,oyoung@example.org,1993-09-09,Female,East Stephanie,2024-03-04,2025-03-04,Annual,Amex,Auto-renew,Occasional,Books,Documentary,Medium,5.0,7
2121,phillipsaustin@example.net,1962-08-01,Female,South Sheilafurt,2024-03-30,2025-03-30,Annual,Mastercard,Manual,Regular,Clothing,Romance,Medium,4.3,2
2122,cmooney@example.org,1939-06-19,Female,East Carlafurt,2024-01-25,2025-01-24,Monthly,Amex,Auto-renew,Occasional,Electronics,Horror,Low,4.5,3
2123,debramckinney@example.net,1939-01-17,Male,West Carlamouth,2024-02-22,2025-02-21,Monthly,Mastercard,Manual,Frequent,Books,Horror,Low,4.4,7
2124,xpearson@example.com,1986-12-13,Male,New Jenniferborough,2024-03-03,2025-03-03,Annual,Mastercard,Manual,Regular,Clothing,Sci-Fi,Medium,3.1,6
2125,sstevens@example.net,1974-05-18,Male,Frederickview,2024-02-11,2025-02-10,Annual,Amex,Auto-renew,Regular,Clothing,Documentary,Low,3.1,0
2126,amber88@example.net,1983-10-04,Female,East John,2024-02-16,2025-02-15,Annual,Visa,Auto-renew,Frequent,Electronics,Romance,Low,3.3,1
2127,shawn20@example.net,1940-03-01,Female,Kennethton,2024-03-27,2025-03-27,Annual,Mastercard,Auto-renew,Regular,Books,Romance,Medium,3.6,1
2128,scott11@example.net,1980-03-23,Male,Mcgeefort,2024-03-19,2025-03-19,Monthly,Amex,Auto-renew,Occasional,Clothing,Documentary,Medium,4.3,9
2129,rrobinson@example.net,1990-07-14,Male,Justinhaven,2024-03-19,2025-03-19,Annual,Mastercard,Manual,Regular,Clothing,Documentary,High,4.3,10
2130,olivercolton@example.net,1956-05-12,Male,North Michelle,2024-02-01,2025-01-31,Monthly,Visa,Manual,Regular,Clothing,Sci-Fi,Low,3.0,4
2131,kristen14@example.org,1940-05-20,Male,Port Stephen,2024-01-06,2025-01-05,Monthly,Mastercard,Auto-renew,Frequent,Clothing,Horror,High,3.3,5
2132,gcole@example.com,1983-09-24,Male,Rachelhaven,2024-03-28,2025-03-28,Annual,Amex,Manual,Frequent,Clothing,Action,Medium,4.8,8
2133,iryan@example.com,1965-02-21,Female,Sharonmouth,2024-02-23,2025-02-22,Annual,Amex,Manual,Occasional,Electronics,Romance,Low,4.9,3
2134,laurenmyers@example.com,1934-05-27,Male,Johnsonland,2024-01-01,2024-12-31,Monthly,Visa,Auto-renew,Frequent,Clothing,Romance,Medium,4.5,8
2135,dwright@example.net,1955-12-28,Male,Port Jamesfurt,2024-02-01,2025-01-31,Annual,Mastercard,Auto-renew,Regular,Books,Documentary,High,3.3,2
2136,rodriguezcassandra@example.com,1937-10-23,Female,Lake Melindamouth,2024-03-27,2025-03-27,Monthly,Visa,Auto-renew,Regular,Books,Comedy,Low,3.8,1
2137,rebeccawilliamson@example.com,1947-11-16,Male,Cantushire,2024-01-20,2025-01-19,Annual,Visa,Auto-renew,Regular,Books,Drama,Medium,3.8,0
2138,amycampbell@example.net,1997-10-23,Male,East Robert,2024-02-17,2025-02-16,Annual,Amex,Manual,Occasional,Clothing,Sci-Fi,Low,3.7,4
2139,karen93@example.org,1965-06-01,Female,Lake Anitaland,2024-04-09,2025-04-09,Annual,Visa,Manual,Occasional,Books,Horror,Medium,5.0,2
2140,zmoran@example.com,1961-07-27,Female,New Malloryville,2024-03-04,2025-03-04,Monthly,Amex,Auto-renew,Occasional,Electronics,Drama,Low,4.4,3
2141,theresa58@example.net,1995-06-24,Female,Harmonton,2024-03-24,2025-03-24,Annual,Visa,Manual,Occasional,Electronics,Romance,Low,4.7,1
2142,jwelch@example.org,1998-07-14,Female,Owensborough,2024-02-04,2025-02-03,Annual,Mastercard,Manual,Frequent,Clothing,Horror,High,3.2,5
2143,rosealisha@example.org,1999-10-01,Male,South Melindaton,2024-02-24,2025-02-23,Annual,Visa,Auto-renew,Frequent,Electronics,Horror,Medium,3.0,0
2144,ihernandez@example.net,1990-08-12,Female,Lake Erik,2024-01-27,2025-01-26,Monthly,Amex,Manual,Frequent,Clothing,Comedy,Medium,3.1,0
2145,kevinmiller@example.org,1987-02-02,Female,Hayesfurt,2024-02-21,2025-02-20,Annual,Amex,Manual,Regular,Books,Action,Medium,3.4,0
2146,richard37@example.org,1967-02-17,Male,West Robertburgh,2024-03-15,2025-03-15,Monthly,Visa,Auto-renew,Frequent,Electronics,Horror,High,4.3,6
2147,brandonmatthews@example.com,1950-01-07,Female,Gonzaleztown,2024-03-23,2025-03-23,Monthly,Visa,Manual,Frequent,Electronics,Drama,Low,3.6,4
2148,brenda66@example.com,1970-01-19,Female,East Alexandriafort,2024-01-25,2025-01-24,Annual,Visa,Manual,Regular,Books,Action,Low,3.7,10
2149,patty13@example.com,2003-12-03,Female,Bennettburgh,2024-04-04,2025-04-04,Annual,Amex,Auto-renew,Occasional,Books,Drama,Medium,4.9,3
2150,julie02@example.org,1998-07-22,Male,East Kristin,2024-03-28,2025-03-28,Annual,Mastercard,Auto-renew,Frequent,Books,Horror,Medium,4.7,5
2151,melissa14@example.org,1979-03-10,Female,East Jessica,2024-01-03,2025-01-02,Monthly,Mastercard,Auto-renew,Occasional,Electronics,Action,Medium,3.5,0
2152,david32@example.org,1995-07-28,Female,Andersonside,2024-01-03,2025-01-02,Annual,Visa,Auto-renew,Occasional,Electronics,Action,High,4.2,0
2153,kwest@example.com,1994-10-13,Female,North Claytonburgh,2024-02-10,2025-02-09,Annual,Mastercard,Manual,Regular,Books,Action,High,3.1,8
2154,xjenkins@example.org,1955-10-06,Male,Millerchester,2024-04-03,2025-04-03,Annual,Mastercard,Auto-renew,Regular,Electronics,Documentary,Low,4.3,10
2155,angel63@example.net,1949-08-28,Female,Maryside,2024-01-29,2025-01-28,Annual,Mastercard,Manual,Occasional,Electronics,Horror,Low,4.9,4
2156,harmontheresa@example.com,1984-01-10,Male,East Richard,2024-04-09,2025-04-09,Monthly,Visa,Auto-renew,Regular,Books,Romance,Medium,4.1,3
2157,bennettlauren@example.org,1966-11-09,Female,Lake Patriciamouth,2024-04-03,2025-04-03,Annual,Mastercard,Auto-renew,Frequent,Electronics,Romance,Medium,3.3,4
2158,amber55@example.com,1957-07-30,Male,South Kevin,2024-01-02,2025-01-01,Monthly,Mastercard,Manual,Regular,Books,Drama,Medium,4.2,7
2159,ahernandez@example.org,1946-09-19,Male,South Hannahfort,2024-02-04,2025-02-03,Monthly,Amex,Auto-renew,Regular,Clothing,Action,Low,4.3,1
2160,edward98@example.org,1937-04-10,Female,Joshuastad,2024-03-25,2025-03-25,Annual,Mastercard,Manual,Regular,Electronics,Comedy,Medium,4.4,1
2161,lowetamara@example.org,1997-05-04,Female,East Derek,2024-03-06,2025-03-06,Annual,Visa,Auto-renew,Frequent,Electronics,Action,Medium,4.8,5
2162,brittanygoodman@example.net,1958-09-15,Female,Thomasville,2024-03-05,2025-03-05,Monthly,Visa,Manual,Regular,Clothing,Drama,Low,4.0,7
2163,fodom@example.com,1980-01-21,Female,Lake Jeffreychester,2024-04-10,2025-04-10,Monthly,Visa,Auto-renew,Frequent,Electronics,Horror,High,3.8,3
2164,kathygarrison@example.com,1956-01-26,Female,New Carolberg,2024-01-31,2025-01-30,Annual,Amex,Manual,Regular,Clothing,Romance,High,4.3,5
2165,patrickhenderson@example.org,1973-01-16,Female,Lake Edwin,2024-01-12,2025-01-11,Monthly,Visa,Manual,Occasional,Books,Action,High,4.3,0
2166,jasmine55@example.com,1958-02-22,Male,Sellersberg,2024-01-21,2025-01-20,Monthly,Mastercard,Auto-renew,Occasional,Books,Romance,Low,4.8,4
2167,frank53@example.org,1940-01-23,Male,Shawnmouth,2024-01-06,2025-01-05,Monthly,Amex,Manual,Frequent,Books,Sci-Fi,Low,4.9,6
2168,apatterson@example.org,2004-10-13,Female,North Sheri,2024-01-17,2025-01-16,Annual,Mastercard,Auto-renew,Frequent,Clothing,Documentary,Low,3.7,0
2169,stephenstevens@example.com,1979-10-28,Male,South Patricktown,2024-04-05,2025-04-05,Annual,Mastercard,Manual,Frequent,Electronics,Horror,Medium,3.3,0
2170,aaronking@example.net,1995-06-28,Female,Lake Davidbury,2024-01-31,2025-01-30,Monthly,Mastercard,Auto-renew,Occasional,Books,Romance,Medium,4.3,8
2171,thompsonterrance@example.com,1988-08-11,Male,Elliottberg,2024-03-02,2025-03-02,Monthly,Mastercard,Auto-renew,Regular,Books,Action,High,4.0,10
2172,austin94@example.net,1962-05-15,Male,North Maria,2024-03-24,2025-03-24,Annual,Amex,Manual,Regular,Books,Drama,Low,4.8,10
2173,brian67@example.com,2002-09-30,Female,New Lisa,2024-01-26,2025-01-25,Annual,Visa,Auto-renew,Occasional,Electronics,Documentary,Low,3.7,1
2174,christinareese@example.net,1967-07-19,Female,New Jenniferberg,2024-02-20,2025-02-19,Monthly,Mastercard,Manual,Regular,Clothing,Comedy,Medium,4.6,10
2175,lindalevy@example.net,1989-12-03,Male,East Rebecca,2024-04-02,2025-04-02,Monthly,Amex,Manual,Frequent,Electronics,Documentary,Medium,4.1,0
2176,kellymiller@example.com,1939-10-13,Female,North Joshuaburgh,2024-02-27,2025-02-26,Annual,Amex,Auto-renew,Frequent,Electronics,Action,High,4.4,8
2177,derek79@example.org,1942-09-13,Female,West Brandiside,2024-01-27,2025-01-26,Monthly,Mastercard,Auto-renew,Occasional,Clothing,Action,Medium,4.5,5
2178,qhill@example.org,1935-02-15,Female,Kennedyborough,2024-03-09,2025-03-09,Annual,Mastercard,Manual,Regular,Electronics,Horror,Low,4.6,2
2179,bdelacruz@example.org,1974-03-21,Male,Emilyton,2024-04-12,2025-04-12,Monthly,Amex,Auto-renew,Regular,Clothing,Action,Medium,4.2,7
2180,kristinelewis@example.org,1976-08-25,Female,Port Johnview,2024-02-09,2025-02-08,Monthly,Mastercard,Auto-renew,Frequent,Electronics,Documentary,Low,4.4,5
2181,austin55@example.net,1998-09-10,Male,Henryburgh,2024-01-28,2025-01-27,Annual,Visa,Auto-renew,Regular,Electronics,Comedy,Low,4.1,4
2182,anthonykeller@example.org,1984-10-09,Male,Waltersbury,2024-04-14,2025-04-14,Monthly,Visa,Manual,Frequent,Electronics,Horror,Low,3.3,9
2183,seannorris@example.net,1983-05-12,Female,Lake Jacqueline,2024-03-08,2025-03-08,Monthly,Visa,Manual,Regular,Clothing,Action,Low,4.1,1
2184,anthony28@example.net,1966-06-28,Male,North Kristinahaven,2024-03-12,2025-03-12,Monthly,Mastercard,Manual,Frequent,Clothing,Action,Medium,4.5,10
2185,jacqueline84@example.com,1966-11-24,Male,North Tiffany,2024-03-29,2025-03-29,Annual,Visa,Auto-renew,Regular,Electronics,Comedy,Low,4.5,8
2186,denisefox@example.com,1963-10-04,Female,Port Sethhaven,2024-03-12,2025-03-12,Annual,Amex,Manual,Frequent,Books,Documentary,Medium,4.1,3
2187,rachelstevens@example.com,1939-04-07,Female,East Sarahstad,2024-01-03,2025-01-02,Annual,Amex,Auto-renew,Frequent,Electronics,Documentary,High,4.9,0
2188,ocobb@example.com,1947-02-07,Male,Lake Mark,2024-02-16,2025-02-15,Monthly,Visa,Auto-renew,Regular,Books,Action,High,4.6,0
2189,vthomas@example.com,1952-12-26,Female,Stevenport,2024-01-12,2025-01-11,Annual,Mastercard,Auto-renew,Frequent,Electronics,Romance,Medium,4.4,0
2190,dlane@example.com,1946-12-14,Male,North Timchester,2024-04-08,2025-04-08,Annual,Amex,Manual,Regular,Electronics,Drama,Low,3.0,8
2191,wward@example.net,1991-03-24,Male,Harrisonton,2024-01-12,2025-01-11,Monthly,Visa,Manual,Occasional,Electronics,Documentary,High,4.0,7
2192,mccarthykathleen@example.com,1933-07-08,Male,Oliviachester,2024-03-13,2025-03-13,Monthly,Amex,Manual,Occasional,Books,Documentary,High,3.7,3
2193,thomasoneill@example.com,1996-04-05,Female,Lake Deanmouth,2024-01-02,2025-01-01,Monthly,Amex,Manual,Frequent,Electronics,Action,Medium,4.7,9
2194,anthony10@example.com,2004-12-17,Male,Lake Jerry,2024-01-10,2025-01-09,Monthly,Visa,Auto-renew,Regular,Books,Horror,Low,3.6,5
2195,karen42@example.net,1968-08-14,Female,Aaronstad,2024-02-18,2025-02-17,Annual,Amex,Auto-renew,Regular,Books,Romance,High,4.7,3
2196,allenbenjamin@example.net,1981-10-04,Male,Cochranville,2024-03-21,2025-03-21,Monthly,Amex,Auto-renew,Occasional,Clothing,Documentary,Low,3.4,3
2197,prichards@example.net,1978-03-27,Male,Reedport,2024-04-14,2025-04-14,Monthly,Mastercard,Manual,Occasional,Clothing,Romance,Low,3.4,6
2198,rebeccaochoa@example.com,1996-01-22,Male,North Richard,2024-03-29,2025-03-29,Monthly,Mastercard,Auto-renew,Occasional,Books,Action,Medium,4.2,8
2199,misty07@example.org,1947-05-12,Male,South Toddborough,2024-04-09,2025-04-09,Monthly,Mastercard,Auto-renew,Regular,Books,Romance,High,4.2,8
2200,smithjason@example.org,1988-07-18,Male,Hensonchester,2024-02-20,2025-02-19,Annual,Amex,Manual,Occasional,Books,Drama,High,3.0,8
2201,melindajohnson@example.com,1965-07-28,Male,Lake Kimberly,2024-04-12,2025-04-12,Monthly,Amex,Auto-renew,Regular,Clothing,Romance,Medium,4.6,5
2202,angel52@example.org,1952-02-07,Male,North Eric,2024-03-10,2025-03-10,Monthly,Visa,Manual,Frequent,Clothing,Drama,High,4.8,0
2203,downslawrence@example.com,1992-08-12,Female,Hunterburgh,2024-03-27,2025-03-27,Monthly,Mastercard,Auto-renew,Regular,Books,Comedy,Medium,3.9,6
2204,thompsonlauren@example.org,1969-02-11,Female,Davidshire,2024-02-27,2025-02-26,Annual,Amex,Manual,Frequent,Clothing,Comedy,High,4.9,5
2205,jenniferjohnson@example.net,2000-11-13,Female,Jessicabury,2024-04-09,2025-04-09,Annual,Amex,Auto-renew,Regular,Books,Sci-Fi,Medium,3.5,3
2206,tammymanning@example.net,1976-06-17,Female,Lake Brittanyhaven,2024-02-22,2025-02-21,Monthly,Mastercard,Manual,Regular,Clothing,Action,High,3.5,6
2207,gordonkaren@example.com,2002-12-31,Female,North James,2024-03-12,2025-03-12,Monthly,Mastercard,Manual,Occasional,Books,Sci-Fi,High,4.3,5
2208,jenniferevans@example.org,1964-10-03,Female,Christineberg,2024-03-04,2025-03-04,Annual,Visa,Manual,Regular,Electronics,Documentary,High,4.5,1
